,LONGITUDE,LATITUDE
301594,-87.747057602,41.916815034
301610,-87.697487482,41.922842577
301694,-87.649337013,41.91093474
301697,-87.62661991,41.896808636
301730,-87.692565154,41.920117475
301752,-87.620970559,41.88820137
301828,-87.628530571,41.903986638
301897,-87.629421739,41.885855996
301929,-87.631261323,41.880801066
302061,-87.69380645,41.966634465
302086,-87.651831571,41.88004797
302113,-87.69352967,41.903064338
302155,-87.62438167,41.886377406
302204,-87.69352967,41.903064338
302289,-87.678062723,41.910364022
302305,-87.698130502,41.944995076
302327,-87.624517791,41.882288177
302643,-87.636676091,41.8855345
302676,-87.63661833,41.881886227
302827,-87.695481429,41.921614362
302994,-87.632547742,41.895815087
303052,-87.708499442,41.964611762
303067,,
303120,-87.637024697,41.920148393
303125,-87.613656885,41.765628937
303172,-87.645770127,41.836116984
303180,-87.711547088,41.931448844
303198,-87.66030288,41.881673022
303273,-87.632531427,41.882694669
303297,-87.660260763,41.994444076
303334,-87.620443041,41.875708822
303379,-87.632531427,41.882694669
303395,-87.638779111,41.850082342
303403,-87.668252474,42.016157042
303412,-87.682655351,41.94327515
303424,-87.804534636,41.923853045
303498,-87.624269874,41.89071448
303591,-87.547003473,41.653586802
303698,-87.62805356,41.886704229
303816,-87.649176566,41.941696341
303960,-87.680313249,41.851994804
304003,-87.666849361,41.877924584
304083,-87.688536004,41.968308772
304127,-87.692286234,41.97432474
304236,-87.629922583,41.896720932
304306,-87.62443921,41.877066783
304310,-87.635042769,41.877351192
304383,-87.661700146,41.869228788
304442,-87.663769116,41.943374661
304550,-87.647493345,41.89175404
304555,-87.683211043,41.84741816
304564,-87.648654193,41.891732865
304688,-87.682232446,41.928487995
304716,-87.599498495,41.788690225
304727,-87.644891092,41.943710988
304757,-87.625867137,41.891590741
304808,-87.632303735,41.885822048
304947,-87.629065289,41.874662881
304989,-87.630562518,41.893127755
305083,-87.690025078,42.019420972
305111,-87.680211793,41.917593664
305224,-87.760385862,41.796133547
305288,-87.640333624,41.904472544
305292,-87.631005407,41.892572757
305363,-87.689651508,41.985361529
305584,-87.632457875,41.880075102
305669,-87.74231826,41.924402342
305721,-87.625867137,41.891590741
305744,-87.620894529,41.879536168
305787,-87.626112067,41.816009097
305911,-87.651185341,41.881605188
305979,-87.700336307,41.939266075
306006,-87.639637284,41.883565313
306012,-87.668487158,41.706322628
306110,-87.631566571,41.911310361
306319,-87.748872621,41.915176904
306340,-87.7108253,41.924785635
306508,-87.634955203,41.888074281
306526,-87.838385258,41.966453173
306756,-87.623369728,41.846716957
306765,-87.668912756,41.943432313
306797,-87.645909365,41.890245552
306800,-87.625572735,41.878147859
306823,-87.667679644,42.015948689
306925,-87.805905466,41.981000342
306933,-87.589048953,41.799653784
306973,-87.640581889,41.926002183
307202,,
307210,-87.773659845,41.982350141
307250,-87.645820964,41.864687023
307353,-87.659825994,41.980121882
307379,-87.62597953,41.867751467
307497,-87.62663329,41.8757876
307539,-87.766696606,41.940000631
307570,-87.606770673,41.812177334
307603,-87.619668637,41.865732312
307645,-87.665679449,42.009019352
307701,-87.664221785,41.949147759
307702,-87.668715958,41.947196453
307761,-87.674320837,41.954323838
307769,-87.64868497,41.918943199
307830,-87.625164692,41.898261619
307973,-87.66161251,41.89605275
308001,-87.620906342,41.684771225
308067,-87.781716617,41.777559669
308093,-87.589048953,41.799653784
308194,-87.636589107,41.880717575
308227,-87.625953992,41.8673211
308263,-87.727653325,41.968136947
308366,-87.731098276,41.952810606
308562,-87.636523872,41.878560154
308708,-87.670033985,41.995166935
308749,-87.594900165,41.799365196
308794,-87.632831712,41.895283321
308820,-87.690799301,41.941426293
308821,-87.622247991,41.884632076
308957,-87.620736763,41.875711033
309076,-87.671285848,41.902265258
309082,-87.679283872,41.976988998
309133,-87.688440434,41.947947324
309285,-87.59353805,41.791366755
309455,-87.648180211,41.878043475
309597,-87.710782676,41.968540487
309623,-87.710038349,41.975840774
309624,-87.631201009,41.880582266
309628,-87.719078479,41.96844835
309657,-87.585772423,41.765936859
309681,-87.708356449,41.969335894
309973,-87.627948771,41.883108627
310003,-87.673233004,41.947042286
310083,-87.660061201,41.977994211
310095,-87.66139721,41.934631813
310222,-87.642076344,41.92854129
310319,-87.642076344,41.92854129
310411,-87.634858884,41.911195419
310556,-87.66530429,41.816316981
310614,-87.620906342,41.684771225
310767,-87.676195083,41.909420031
310771,-87.685303323,41.923442285
310893,-87.637024697,41.920148393
310920,-87.629922583,41.896720932
310951,-87.679010495,41.932769048
310997,-87.674320837,41.954323838
311034,-87.627411853,41.860450996
311063,-87.622247991,41.884632076
311161,-87.769144491,41.79456475
311377,-87.78027566,41.938504875
311407,-87.649176566,41.941696341
311412,-87.625403268,41.87431165
311514,-87.647063465,41.876953377
311530,-87.55143699,41.731525937
311612,-87.811164347,42.004435573
311636,-87.667612811,41.874296161
311707,-87.634414351,41.834666294
311873,-87.659104816,41.950515523
311884,-87.637164794,41.885243233
311966,-87.588363686,41.800409524
311985,-87.650992722,41.837942966
312032,-87.638066073,41.838041765
312087,-87.58767122,41.799450397
312234,-87.69273769,41.937394949
312238,-87.622872332,41.893613919
312265,-87.662477153,41.925120742
312417,-87.668912756,41.943432313
312636,-87.632303735,41.885822048
312717,-87.653528118,41.918474961
312719,-87.653262838,41.965562298
312914,-87.678394521,41.851337365
312963,-87.692834057,41.981866037
312988,-87.630800667,41.884779705
313040,-87.632120577,41.878542932
313118,-87.621494195,41.865931037
313156,-87.62859178,41.877749261
313215,-87.844075627,41.98109378
313249,-87.688216784,42.019407874
313274,-87.708499442,41.964611762
313279,-87.671767939,41.877432047
313328,-87.634729782,41.906926209
313545,-87.644326815,41.932702284
313690,-87.676591131,41.909962434
313758,-87.627963646,41.882082752
313829,-87.65726822,41.939753434
313845,-87.666369399,42.009176976
313952,-87.613882123,41.851019777
313987,-87.622247991,41.884632076
314028,-87.693220135,41.968467022
314047,-87.788164079,41.79586265
314105,-87.677515948,41.910278011
314175,-87.69352967,41.903064338
314220,-87.652086227,41.881589312
314226,-87.618536719,41.895941873
314289,-87.632120183,41.850939393
314449,-87.69352967,41.903064338
314456,-87.62661991,41.896808636
314671,-87.644891092,41.943710988
314786,-87.688536004,41.968308772
314829,-87.63051041,41.89495293
315092,-87.759257199,41.938556717
315112,-87.677755184,41.903072506
315202,-87.687338025,41.909205538
315447,-87.679027629,41.968330403
315483,-87.674122161,42.009034911
315503,-87.668176411,41.978607404
315666,-87.683712523,41.910483811
315675,-87.635436571,41.881822494
315696,-87.652542752,41.95440629
315723,-87.639764523,41.879616268
315775,-87.609518049,41.892249163
315869,-87.634069001,41.885453884
316008,-87.677755184,41.903072506
316181,-87.626082197,41.883526492
316196,-87.588936218,41.80073555
316197,-87.804534636,41.923853045
316256,-87.585772423,41.765936859
316305,-87.575451405,41.77863625
316438,-87.65710042,41.994481857
316618,-87.620520448,41.894905816
316887,-87.754230747,41.96055088
317081,-87.728393447,41.96104949
317101,-87.641119667,41.884187507
317183,-87.766390515,41.939654264
317479,-87.626387117,41.898710516
317543,-87.674833567,41.95431724
317551,-87.62661991,41.896808636
317604,-87.655991066,41.886577325
317728,-87.647493345,41.89175404
317766,-87.726800325,41.93066028
317792,-87.624269874,41.89071448
317798,-87.678062723,41.910364022
317831,-87.728393447,41.96104949
317857,-87.72152048,41.96842212
317910,-87.621438688,41.890001335
318058,-87.720192247,41.939071683
318075,-87.634022032,41.878006063
318125,-87.622955366,41.74356768
318165,-87.682735396,41.943054831
318188,-87.653502812,41.943662302
318213,-87.638007427,41.918445336
318247,-87.636676091,41.8855345
318284,-87.678062723,41.910364022
318389,-87.625035951,41.881990894
318401,-87.754230747,41.96055088
318414,-87.668567779,41.976357481
318462,-87.82372778,41.945212579
318664,-87.602711289,41.791267164
318849,-87.637155093,41.881407212
318869,-87.624602045,41.884530964
318964,-87.678130428,41.910364204
319028,-87.69352967,41.903064338
319082,-87.660135907,41.99052009
319237,-87.627332923,41.900035302
319371,-87.647493345,41.89175404
319453,-87.664078392,41.943931507
319616,-87.676195083,41.909420031
319659,-87.688659265,41.882874749
319734,-87.658378837,41.928816916
319746,-87.626992199,41.831113424
319844,-87.632120183,41.850939393
319846,-87.641268696,41.927168968
319853,-87.53663321,41.713787169
319862,-87.700963936,41.887696646
320011,-87.712805089,41.944881074
320079,-87.687070964,41.903124899
320142,-87.728264799,41.971338636
320264,-87.668176411,41.978607404
320405,-87.637216392,41.884525461
320641,-87.628530571,41.903986638
320715,-87.53663321,41.713787169
320751,-87.655843244,41.973408536
320764,-87.670598682,41.869310907
320811,-87.666278825,42.006736696
320840,-87.678478773,41.939681194
320905,-87.629294015,41.872767
321150,-87.78027566,41.938504875
321162,-87.666369399,42.009176976
321170,-87.642847134,41.885814724
321207,-87.680589203,41.917585992
321236,-87.713505544,41.932066562
321411,-87.629502283,41.87967604
321575,-87.625935647,41.884387319
321702,-87.66910712,41.997985219
321818,-87.698072336,41.9428947
321845,-87.64868497,41.918943199
321928,-87.631093653,41.896347015
322028,-87.781716617,41.777559669
322192,-87.631263221,41.883100962
322195,-87.626976034,41.883109079
322237,-87.677830971,41.903071092
322351,-87.653740047,41.933439812
322520,-87.647385994,41.877721138
322545,-87.66879773,41.954183774
322584,-87.651967237,41.954634697
322644,-87.598299294,41.794572339
322791,-87.666019096,41.937513752
322811,-87.743003421,41.807533457
323000,-87.654966292,41.939787596
323006,-87.678897477,41.954124675
323048,-87.585799573,41.806170388
323067,-87.634538115,41.919078039
323158,,
323174,-87.653152622,41.910729292
323175,-87.678062723,41.910364022
323245,-87.703727888,41.917539159
323346,-87.651210937,41.940826003
323359,-87.634538115,41.919078039
323376,-87.66107732,42.005586865
323378,-87.588363686,41.800409524
323385,-87.636403135,41.929904874
323403,-87.634538115,41.919078039
323591,-87.627416234,41.900886707
323744,-87.684218685,41.910475765
323808,-87.626728956,41.897651538
323903,-87.708230325,41.956193397
324078,-87.766175687,41.983768467
324093,-87.624269874,41.89071448
324122,-87.669869682,41.990585629
324229,-87.649578514,41.945503653
324266,-87.648781981,41.921905478
324374,-87.659213209,41.903590314
324415,-87.639725027,41.880699246
324487,-87.630800667,41.884779705
324515,-87.642849948,41.893991884
324616,-87.659463023,41.905428783
324635,-87.650710654,41.779773674
324713,-87.636661838,41.883748217
324752,-87.66910712,41.997985219
324909,-87.677301195,41.899503896
325032,-87.63397876,41.893735355
325271,-87.615866646,41.89479837
325447,-87.62728574,41.8679045
325460,-87.627948771,41.883108627
325607,-87.642643121,41.876684244
325728,-87.762595893,41.970180017
325747,-87.654377246,41.943986057
325834,-87.653152622,41.910729292
325857,-87.711574451,41.993111793
325900,-87.741384759,41.754660124
325973,-87.748872621,41.915176904
326023,-87.692834057,41.981866037
326091,-87.589048953,41.799653784
326145,-87.685583553,41.943235788
326451,-87.624390743,41.894609432
326575,-87.651185341,41.881605188
326603,-87.671207348,41.866959259
327007,-87.677896155,41.921288072
327008,-87.773852588,41.888100242
327012,-87.62404737,41.888079426
327015,-87.776489568,41.93855424
327046,-87.686228363,41.965328383
327094,-87.596601477,41.79517545
327198,-87.664978327,41.914742609
327205,-87.728203412,41.969192303
327227,-87.636661838,41.883748217
327261,-87.711574451,41.993111793
327304,-87.635165443,41.881967467
327394,-87.699540086,41.999014405
327410,-87.645495992,41.84755805
327448,-87.668350598,41.926806505
327501,-87.805905466,41.981000342
327756,-87.66879773,41.954183774
327774,-87.687741249,41.931968066
327921,-87.678062723,41.910364022
327952,-87.623974988,41.898948542
327979,-87.625383771,41.882205471
327988,-87.703727888,41.917539159
328006,-87.694874677,41.968452474
328075,-87.716952763,41.93503365
328167,-87.764656926,41.953100729
328191,-87.693220135,41.968467022
328253,-87.651185341,41.881605188
328305,-87.686228363,41.965328383
328330,-87.632582135,41.885444388
328344,-87.631566571,41.911310361
328377,-87.629294015,41.872767
328415,-87.642665593,41.929001368
328421,-87.652255882,41.908854656
328586,-87.684667428,41.914900977
328739,-87.62469579,41.888140152
328852,-87.677755184,41.903072506
328874,-87.631229887,41.890058266
328882,-87.624269874,41.89071448
328915,-87.710388276,41.968544296
329079,-87.694874677,41.968452474
329179,-87.696324438,41.983982301
329209,-87.723654553,41.786038331
329213,-87.624269874,41.89071448
329256,-87.641529678,41.927066755
329379,-87.667893985,41.857657044
329503,-87.629610541,41.895773515
329517,-87.674320837,41.954323838
329607,-87.674320837,41.954323838
329623,-87.648227548,41.937140196
329659,-87.636523872,41.878560154
329793,-87.685255932,41.922068951
329946,-87.596349218,41.780461005
329954,-87.690796243,41.961408694
330001,-87.677191234,41.910059843
330022,-87.764187271,41.996630431
330141,-87.662832786,41.85774187
330149,-87.667257097,41.721260162
330198,-87.716263848,41.981249671
330252,-87.604905198,41.744630715
330307,-87.7108253,41.924785635
330562,,
330568,-87.63030327,41.883320033
330570,-87.632120183,41.850939393
330655,-87.700123418,41.986211751
330766,-87.689984693,41.996338262
330916,-87.644336809,41.756374308
331006,-87.632531427,41.882694669
331012,-87.645991122,41.92361621
331034,-87.697356799,41.927896171
331183,-87.719328948,41.853194515
331237,-87.745927956,41.916333603
331259,-87.599498495,41.788690225
331302,-87.66419709,41.869409054
331320,-87.611569884,41.892094137
331347,-87.715529751,41.842431064
331412,-87.696644925,41.899330918
331634,-87.638245404,41.882007859
331745,-87.708533851,42.011979879
331855,-87.715899889,41.934392895
331891,-87.646504796,41.858183857
331907,-87.686418699,41.808515817
331974,-87.6552678,41.981216496
332301,-87.613656885,41.765628937
332344,-87.632439369,41.879430756
332416,-87.807002913,41.949389617
332471,-87.747258635,41.956802478
332490,-87.635623854,41.880527592
332495,-87.624503361,41.880487543
332633,-87.64965206,41.957940147
332678,-87.593700385,41.79136503
332973,-87.686268442,41.869633763
333006,-87.627914756,41.891418101
333017,-87.659414087,41.968723711
333148,-87.629383226,41.87556911
333159,-87.68323977,41.848388064
333179,-87.776489568,41.93855424
333228,-87.785823503,41.930110626
333301,-87.775771387,41.952959181
333359,-87.616446776,41.809567038
333590,-87.677122416,41.903588941
333615,-87.667222759,41.874081989
333627,-87.633769796,41.885257194
333789,-87.624483273,41.878937382
333811,-87.632504189,41.881674757
333913,-87.760385862,41.796133547
333973,-87.632062286,41.878025655
334021,-87.737996905,41.953420907
334066,-87.632595153,41.885761124
334392,-87.679433195,41.943316391
334494,-87.609518049,41.892249163
334639,-87.647452744,41.879942323
334672,-87.670046683,41.995693748
334757,-87.622612699,41.884628445
334814,-87.699046755,41.975219998
334819,-87.620520448,41.894905816
334833,-87.678130428,41.910364204
334904,-87.682232446,41.928487995
334914,-87.618502427,41.892518301
334958,-87.625867137,41.891590741
335013,-87.63030327,41.883320033
