,Unnamed: 0,LONGITUDE,LATITUDE,CCA
11815,849321,-87.612866633,41.85110748,MUSEUM CAMPUS
11816,849370,-87.633769796,41.885257194,LOOP
11817,849417,-87.64868497,41.918943199,LINCOLN PARK
11818,849505,-87.666369399,42.009176976,ROGERS PARK
11819,849598,-87.632595153,41.885761124,LOOP
11820,849620,-87.640723497,41.863337832,WEST LOOP
11821,849779,-87.62469579,41.888140152,LOOP
11822,849816,-87.622247991,41.884632076,LOOP
11823,849820,-87.653415624,41.9179944,LINCOLN PARK
11824,849845,-87.754553186,41.95344087,PORTAGE PARK
11825,849959,-87.695309306,41.84299599,LITTLE VILLAGE
11826,850035,-87.6335146,41.88331838,LOOP
11827,850175,-87.627303371,41.855829931,NEAR SOUTH SIDE
11828,850194,-87.689936508,41.970550218,LINCOLN SQUARE
11829,850204,-87.586027906,41.747353626,"AVALON PARK,CALUMET HEIGHTS"
11830,850316,-87.627305436,41.855885131,NEAR SOUTH SIDE
11831,850329,-87.655991066,41.886577325,WEST LOOP
11832,850413,-87.624274978,41.899248597,STREETERVILLE
11833,850467,-87.626082197,41.883526492,LOOP
11834,850518,-87.707119009,41.927653196,LOGAN SQUARE
11835,850581,-87.677634151,41.896010179,UKRAINIAN VILLAGE AND EAST VILLAGE
11836,850588,-87.639764523,41.879616268,WEST LOOP
11837,850595,-87.646504796,41.858183857,LOWER WEST SIDE
11838,850602,-87.747005877,41.938074167,"BELMONT CRAGIN,HERMOSA"
11839,850605,-87.634490851,41.88331916,LOOP
11840,850623,-87.787755655,41.930851315,"BELMONT CRAGIN,HERMOSA"
11841,850659,-87.72332836,41.938623091,"IRVING PARK,AVONDALE"
11842,850783,-87.678062723,41.910364022,"WICKER PARK,WEST TOWN"
11843,850802,-87.633188634,41.883098112,LOOP
11844,850820,-87.668819145,41.950903103,LAKE VIEW
11845,850852,-87.647246082,41.932863882,LAKE VIEW
11846,851032,-87.747161464,41.944316998,PORTAGE PARK
11847,851066,-87.769144491,41.79456475,MIDWAY AIRPORT
11848,851168,-87.658421768,41.890961434,"WICKER PARK,WEST TOWN"
11849,851194,-87.644891092,41.943710988,LAKE VIEW
11850,851208,-87.66419709,41.869409054,"LITTLE ITALY, UIC"
11851,851224,-87.637064995,41.878138181,LOOP
11852,851245,-87.624348109,41.88545215,LOOP
11853,851309,-87.649288894,41.750673596,AUBURN GRESHAM
11854,851356,-87.666019096,41.937513752,LAKE VIEW
11855,851400,-87.626992199,41.831113424,BRONZEVILLE
11856,851575,-87.634538115,41.919078039,LINCOLN PARK
11857,851624,-87.670890134,41.932482474,LAKE VIEW
11858,851714,-87.619716192,41.816478234,BRONZEVILLE
11859,851807,-87.669099314,41.984384825,EDGEWATER
11860,852003,-87.686943743,41.965903428,LINCOLN SQUARE
11861,852128,-87.755804311,41.917342756,"BELMONT CRAGIN,HERMOSA"
11862,852142,-87.649176566,41.941696341,LAKE VIEW
11863,852153,-87.793740718,41.938301332,DUNNING
11864,852246,-87.640723497,41.863337832,WEST LOOP
11865,852436,-87.653448456,41.885451241,WEST LOOP
11866,852474,-87.66419709,41.869409054,"LITTLE ITALY, UIC"
11867,852639,-87.666849361,41.877924584,UNITED CENTER
11868,852758,-87.648763817,41.921270644,LINCOLN PARK
11869,852780,-87.677301195,41.899503896,UKRAINIAN VILLAGE AND EAST VILLAGE
11870,852905,-87.637164794,41.885243233,LOOP
11871,852930,-87.644527876,41.779863168,ENGLEWOOD
11872,852937,-87.708499442,41.964611762,"NORTH PARK,ALBANY PARK"
11873,852951,-87.648729461,41.950021043,LAKE VIEW
11874,853016,-87.727578352,41.968357068,"NORTH PARK,ALBANY PARK"
11875,853020,-87.632120577,41.878542932,LOOP
11876,853096,-87.609518049,41.892249163,
11877,853326,-87.676858513,41.90984445,"WICKER PARK,WEST TOWN"
11878,853362,-87.655838762,41.869540615,"LITTLE ITALY, UIC"
11879,853384,-87.689107659,41.891196182,"WICKER PARK,WEST TOWN"
11880,853397,-87.66879773,41.954183774,LAKE VIEW
11881,853474,-87.707119009,41.927653196,LOGAN SQUARE
11882,853568,-87.666787007,41.96621963,UPTOWN
11883,853740,-87.632303735,41.885822048,LOOP
11884,853822,-87.674148674,41.855750841,LOWER WEST SIDE
11885,853853,-87.625035951,41.881990894,LOOP
11886,853898,-87.602711289,41.791267164,HYDE PARK
11887,854004,-87.668176411,41.978607404,ANDERSONVILLE
11888,854132,-87.805905466,41.981000342,NORWOOD PARK
11889,854178,-87.677556941,41.908544431,"WICKER PARK,WEST TOWN"
11890,854180,-87.682254827,41.92820408,BUCKTOWN
11891,854184,-87.699692085,41.994787517,WEST RIDGE
11892,854275,-87.66107732,42.005586865,ROGERS PARK
11893,854281,-87.596262695,41.789364411,HYDE PARK
11894,854333,-87.676591131,41.909962434,"WICKER PARK,WEST TOWN"
11895,854377,-87.642665593,41.929001368,LINCOLN PARK
11896,854496,-87.671180893,41.943047201,LAKE VIEW
11897,854582,-87.710452361,41.983160841,"NORTH PARK,ALBANY PARK"
11898,854618,-87.690958263,41.972092976,LINCOLN SQUARE
11899,854848,-87.647452744,41.879942323,GREEKTOWN
11900,854878,-87.633829661,41.879495472,LOOP
11901,854900,-87.766361118,41.93881308,PORTAGE PARK
11902,854901,-87.644681323,41.938007937,LAKE VIEW
11903,855053,-87.668495747,41.978066283,ANDERSONVILLE
11904,855150,-87.654926518,41.896384295,"WICKER PARK,WEST TOWN"
11905,855183,-87.627403116,41.872628677,LOOP
11906,855279,-87.678062723,41.910364022,"WICKER PARK,WEST TOWN"
11907,855348,-87.656459363,41.890980342,"WICKER PARK,WEST TOWN"
11908,855387,-87.804534636,41.923853045,"MONTCLARE, GALEWOOD"
11909,855502,-87.685542566,41.964272356,LINCOLN SQUARE
11910,855531,-87.759257199,41.938556717,"BELMONT CRAGIN,HERMOSA"
11911,855651,-87.635840254,41.896317588,RIVER NORTH
11912,855808,-87.625579819,41.849975985,NEAR SOUTH SIDE
11913,856023,-87.645991122,41.92361621,LINCOLN PARK
11914,856068,-87.661046126,42.005423822,ROGERS PARK
11915,856472,-87.626556085,41.886831512,LOOP
11916,856489,-87.703827827,41.926736598,LOGAN SQUARE
11917,856510,-87.666563343,42.020509239,ROGERS PARK
11918,856528,-87.793740718,41.938301332,DUNNING
11919,856686,-87.653152622,41.910729292,RIVER NORTH
11920,856731,-87.634661055,41.904829526,OLD TOWN
11921,856772,-87.689651508,41.985361529,WEST RIDGE
11922,856819,-87.653868811,41.891006887,"WICKER PARK,WEST TOWN"
11923,856941,-87.71539914,41.793210649,"ARCHER HEIGHTS,WEST ELSDON"
11924,857013,-87.719300915,41.924684921,LOGAN SQUARE
11925,857044,-87.679283872,41.976988998,LINCOLN SQUARE
11926,857068,-87.627310783,41.898227095,RUSH & DIVISION
11927,857108,-87.601985186,41.787850042,HYDE PARK
11928,857202,-87.6257263,41.892625306,RIVER NORTH
11929,857358,-87.681849494,41.88743405,UNITED CENTER
11930,857401,-87.701715191,41.986878306,WEST RIDGE
11931,857500,-87.683712523,41.910483811,"WICKER PARK,WEST TOWN"
11932,857510,-87.617248496,41.884646365,LOOP
11933,857558,-87.590843539,41.787969891,HYDE PARK
11934,857568,-87.654926518,41.896384295,"WICKER PARK,WEST TOWN"
11935,857652,-87.625383771,41.882205471,LOOP
11936,857690,-87.649511688,41.94312984,LAKE VIEW
11937,857735,-87.638007427,41.918445336,LINCOLN PARK
11938,857799,-87.750482851,41.885807195,AUSTIN
11939,857839,-87.711152513,41.982931134,"NORTH PARK,ALBANY PARK"
11940,857982,-87.689936629,42.012389417,WEST RIDGE
11941,857985,-87.643720589,41.950498476,LAKE VIEW
11942,858070,-87.651446806,41.940692758,LAKE VIEW
11943,858120,-87.675783092,41.965251154,LINCOLN SQUARE
11944,858140,-87.678062723,41.910364022,"WICKER PARK,WEST TOWN"
11945,858172,-87.616446776,41.809567038,BRONZEVILLE
11946,858379,-87.664675257,41.869401584,"LITTLE ITALY, UIC"
11947,858432,-87.632831712,41.895283321,RIVER NORTH
11948,858525,-87.648763817,41.921270644,LINCOLN PARK
11949,858551,-87.669965312,41.903195593,UKRAINIAN VILLAGE AND EAST VILLAGE
11950,858553,-87.652746616,41.961694968,UPTOWN
11951,858577,-87.631566571,41.911310361,LINCOLN PARK
11952,858658,-87.675966767,41.96160567,LINCOLN SQUARE
11953,858709,-87.642849948,41.893991884,RIVER NORTH
11954,858748,-87.66530429,41.816316981,BACK OF THE YARDS
11955,858824,-87.647114963,41.935339268,LAKE VIEW
11956,858900,-87.630755777,41.872164396,LOOP
11957,858984,-87.629781008,41.878050681,LOOP
11958,859041,-87.705233016,41.927597889,LOGAN SQUARE
11959,859063,-87.806246035,41.927927019,"MONTCLARE, GALEWOOD"
11960,859163,-87.617589151,41.893341296,
11961,859187,-87.74127656,41.787835631,MIDWAY AIRPORT
11962,859222,-87.641268696,41.927168968,LINCOLN PARK
11963,859240,-87.632120577,41.878542932,LOOP
11964,859265,-87.667356168,41.893249886,"WICKER PARK,WEST TOWN"
11965,859266,-87.634592464,41.88053925,LOOP
11966,859306,-87.708889914,41.846184197,LITTLE VILLAGE
11967,859473,-87.660456223,41.991398242,EDGEWATER
11968,859477,-87.667223183,41.898904321,"WICKER PARK,WEST TOWN"
11969,859547,-87.624428052,41.87666158,LOOP
11970,859565,-87.590396893,41.785995409,WOODLAWN
11971,859647,-87.666369399,42.009176976,ROGERS PARK
11972,859680,-87.741645644,41.789329323,MIDWAY AIRPORT
11973,859702,-87.627303371,41.855829931,NEAR SOUTH SIDE
11974,859872,-87.684393616,42.019372484,ROGERS PARK
11975,859963,-87.716263848,41.981249671,"NORTH PARK,ALBANY PARK"
11976,860002,-87.649529148,41.950822685,LAKE VIEW
11977,860135,-87.687738508,41.923199893,LOGAN SQUARE
11978,860160,-87.613882123,41.851019777,NEAR SOUTH SIDE
11979,860173,-87.838385258,41.966453173,
11980,860194,-87.629781008,41.878050681,LOOP
11981,860232,-87.635807481,41.879472797,LOOP
11982,860248,-87.627948771,41.883108627,LOOP
11983,860450,-87.632062286,41.878025655,LOOP
11984,860612,-87.653415624,41.9179944,LINCOLN PARK
11985,860663,-87.632504189,41.881674757,LOOP
11986,860670,-87.645991122,41.92361621,LINCOLN PARK
11987,860697,-87.678952368,41.82944834,"BRIGHTON PARK,MCKINLEY PARK"
11988,860706,-87.690160947,41.895598358,"WICKER PARK,WEST TOWN"
11989,860719,-87.670046683,41.995693748,EDGEWATER
11990,860722,-87.685607439,41.845303556,LOWER WEST SIDE
11991,860726,-87.64465928,41.942773751,LAKE VIEW
11992,860817,-87.676195083,41.909420031,"WICKER PARK,WEST TOWN"
11993,860838,-87.651831571,41.88004797,WEST LOOP
11994,860903,-87.62859178,41.877749261,LOOP
11995,861008,-87.652086227,41.881589312,WEST LOOP
11996,861178,-87.639758685,41.881994338,WEST LOOP
11997,861413,-87.647385994,41.877721138,GREEKTOWN
11998,861531,-87.626790176,41.830782181,BRONZEVILLE
11999,861572,-87.632582135,41.885444388,LOOP
12000,861580,-87.807002913,41.949389617,DUNNING
12001,861623,-87.658378837,41.928816916,SHEFFIELD & DEPAUL
12002,861689,-87.668122088,41.857873459,LOWER WEST SIDE
12003,861881,-87.688798318,41.997374685,WEST RIDGE
12004,861945,-87.629421739,41.885855996,LOOP
12005,862087,-87.637216392,41.884525461,LOOP
12006,862196,-87.627948771,41.883108627,LOOP
12007,862244,-87.713407964,41.975952356,"NORTH PARK,ALBANY PARK"
12008,862350,-87.647466848,41.880426198,GREEKTOWN
12009,862352,-87.679283872,41.976988998,LINCOLN SQUARE
12010,862384,-87.679429001,41.943096883,NORTH CENTER
12011,862443,-87.629064716,41.736261699,"CHATHAM,BURNSIDE"
12012,862464,-87.776489568,41.93855424,DUNNING
12013,862496,-87.677693518,41.952396535,NORTH CENTER
12014,862517,-87.656459363,41.890980342,"WICKER PARK,WEST TOWN"
12015,862577,-87.659158699,41.96548895,UPTOWN
12016,862578,-87.625868849,41.884387619,LOOP
12017,862605,-87.697778317,41.942897742,"IRVING PARK,AVONDALE"
12018,862667,-87.681838366,41.718398193,BEVERLY
12019,862738,-87.683215839,41.847573841,LOWER WEST SIDE
12020,862746,-87.625867137,41.891590741,RIVER NORTH
12021,862754,-87.627948771,41.883108627,LOOP
12022,862857,-87.630056903,41.903812639,RUSH & DIVISION
12023,863073,,,BRONZEVILLE
12024,863100,-87.6335146,41.88331838,LOOP
12025,863200,-87.626728956,41.897651538,RUSH & DIVISION
12026,863343,-87.653962589,41.943820984,LAKE VIEW
12027,863447,-87.699748323,41.938579156,"IRVING PARK,AVONDALE"
12028,863479,-87.601430474,41.790484878,HYDE PARK
12029,863729,-87.697094473,41.984430647,WEST RIDGE
12030,863741,-87.781716617,41.777559669,MIDWAY AIRPORT
12031,863815,-87.697094473,41.984430647,WEST RIDGE
12032,863882,-87.701797677,41.904740318,HUMBOLDT PARK
12033,863908,-87.634414351,41.834666294,"ARMOUR SQUARE,CHINATOWN"
12034,863959,-87.635165443,41.881967467,LOOP
12035,863982,-87.59353805,41.791366755,HYDE PARK
12036,863992,-87.656900868,41.88539187,WEST LOOP
12037,864082,-87.668252474,42.016157042,ROGERS PARK
12038,864134,-87.630562518,41.893127755,RIVER NORTH
12039,864215,-87.713868445,41.924533248,LOGAN SQUARE
12040,864349,-87.708405379,41.961513883,"NORTH PARK,ALBANY PARK"
12041,864454,-87.711152513,41.982931134,"NORTH PARK,ALBANY PARK"
12042,864507,-87.671180893,41.943047201,LAKE VIEW
12043,864543,-87.66139721,41.934631813,LAKE VIEW
12044,864686,-87.627948771,41.883108627,LOOP
12045,864733,-87.661172188,41.965435189,UPTOWN
12046,864795,-87.642209501,41.863501352,WEST LOOP
12047,864797,-87.646020645,41.934414303,LAKE VIEW
12048,864895,-87.65104908,41.927234066,SHEFFIELD & DEPAUL
12049,864899,-87.660135907,41.99052009,EDGEWATER
12050,864907,-87.658378837,41.928816916,SHEFFIELD & DEPAUL
12051,864940,-87.632062286,41.878025655,LOOP
12052,864954,-87.712801783,41.939161455,"IRVING PARK,AVONDALE"
12053,864955,-87.687390549,41.921592542,BUCKTOWN
12054,865004,-87.629907391,41.880598955,LOOP
12055,865028,-87.674197835,41.772180945,ENGLEWOOD
12056,865169,-87.62661991,41.896808636,RUSH & DIVISION
12057,865182,-87.6552678,41.981216496,EDGEWATER
12058,865189,-87.743003421,41.807533457,MIDWAY AIRPORT
12059,865346,-87.640695119,41.876646841,WEST LOOP
12060,865348,-87.683215839,41.847573841,LOWER WEST SIDE
12061,865384,-87.596349218,41.780461005,WOODLAWN
12062,865387,-87.632120577,41.878542932,LOOP
12063,865434,-87.731156097,41.880769739,GARFIELD PARK
12064,865587,-87.617488193,41.860449933,MUSEUM CAMPUS
12065,865645,-87.713822193,41.869855437,NORTH LAWNDALE
12066,865710,-87.678062723,41.910364022,"WICKER PARK,WEST TOWN"
12067,865769,-87.666369399,42.009176976,ROGERS PARK
12068,865822,-87.649294571,41.908619727,RIVER NORTH
12069,865889,-87.667893985,41.857657044,LOWER WEST SIDE
12070,865940,-87.677329263,41.910594347,"WICKER PARK,WEST TOWN"
12071,865973,-87.641529678,41.927066755,LINCOLN PARK
12072,866082,-87.568101087,41.722449337,SOUTHEAST SIDE
12073,866108,-87.670242479,41.997344332,EDGEWATER
12074,866128,-87.674148674,41.855750841,LOWER WEST SIDE
12075,866143,-87.772118945,41.93839141,"BELMONT CRAGIN,HERMOSA"
12076,866171,-87.648180211,41.878043475,GREEKTOWN
12077,866198,-87.675657558,41.83146662,"BRIGHTON PARK,MCKINLEY PARK"
12078,866289,-87.638887444,41.881664289,WEST LOOP
12079,866327,-87.630800667,41.884779705,LOOP
12080,866459,-87.80130969,41.93092528,"MONTCLARE, GALEWOOD"
12081,866467,-87.692834057,41.981866037,LINCOLN SQUARE
12082,866617,-87.683211043,41.84741816,LOWER WEST SIDE
12083,866786,-87.722270797,41.968194856,"NORTH PARK,ALBANY PARK"
12084,866837,-87.641377478,41.883108072,WEST LOOP
12085,866844,-87.622872332,41.893613919,
12086,866883,-87.642849948,41.893991884,RIVER NORTH
12087,866985,-87.63930513,41.893228984,RIVER NORTH
12088,867142,-87.631010446,41.884586267,LOOP
12089,867580,-87.634955203,41.888074281,RIVER NORTH
12090,867585,-87.838385258,41.966453173,
12091,867708,-87.638578668,41.878581561,WEST LOOP
12092,867783,-87.622415217,41.892454014,
12093,867846,-87.729948759,41.968330786,"NORTH PARK,ALBANY PARK"
12094,867866,-87.655422309,41.973415012,UPTOWN
12095,867917,-87.711547088,41.931448844,LOGAN SQUARE
12096,867960,-87.668495747,41.978066283,ANDERSONVILLE
12097,868045,-87.820339874,41.94509199,DUNNING
12098,868073,-87.653208325,41.917732851,LINCOLN PARK
12099,868097,-87.715529751,41.842431064,LITTLE VILLAGE
12100,868160,-87.62443921,41.877066783,LOOP
12101,868210,-87.63662396,41.922591661,LINCOLN PARK
12102,868283,-87.624530945,41.882540202,LOOP
12103,868350,-87.67607883,41.961603816,LINCOLN SQUARE
12104,868436,-87.661624502,41.694792946,"MOUNT GREENWOOD,MORGAN PARK"
12105,868465,-87.648227548,41.937140196,LAKE VIEW
12106,868489,-87.666019096,41.937513752,LAKE VIEW
12107,868514,-87.624313887,41.884636249,LOOP
12108,868667,-87.766696606,41.940000631,PORTAGE PARK
12109,868921,-87.631002223,41.879302729,LOOP
12110,869163,-87.658378837,41.928816916,SHEFFIELD & DEPAUL
12111,869174,-87.631514665,41.92616072,LINCOLN PARK
12112,869293,-87.649239948,41.87802578,WEST LOOP
12113,869421,-87.664565129,41.921581373,LINCOLN PARK
12114,869746,-87.639764523,41.879616268,WEST LOOP
12115,869867,-87.642058833,41.867728804,WEST LOOP
12116,869919,-87.676135198,41.968905802,LINCOLN SQUARE
12117,870065,-87.707145153,41.909897849,HUMBOLDT PARK
12118,870099,-87.630950486,41.878814822,LOOP
12119,870106,-87.585799573,41.806170388,"KENWOOD,OAKLAND"
12120,870201,-87.58767122,41.799450397,HYDE PARK
12121,870211,-87.653152622,41.910729292,RIVER NORTH
12122,870306,-87.685770718,41.964622923,LINCOLN SQUARE
12123,870366,-87.78921769,41.998626061,NORWOOD PARK
12124,870489,-87.627416234,41.900886707,GOLD COAST
12125,870512,-87.679429001,41.943096883,NORTH CENTER
12126,870782,-87.621703812,41.891085942,
12127,870845,-87.647094543,41.87791646,GREEKTOWN
12128,870914,-87.804534636,41.923853045,"MONTCLARE, GALEWOOD"
12129,871007,-87.755099396,41.961553844,PORTAGE PARK
12130,871032,-87.699957696,41.917351609,LOGAN SQUARE
12131,871207,-87.694952468,41.830402823,"BRIGHTON PARK,MCKINLEY PARK"
12132,871237,-87.627110226,41.897426602,RUSH & DIVISION
12133,871311,-87.634022032,41.878006063,LOOP
12134,871492,-87.587814524,41.799667123,HYDE PARK
12135,871569,-87.676206876,41.830489873,"BRIGHTON PARK,MCKINLEY PARK"
12136,871619,-87.664565129,41.921581373,LINCOLN PARK
12137,871622,-87.652873754,41.958459512,UPTOWN
12138,871890,-87.645991122,41.92361621,LINCOLN PARK
12139,871961,-87.666163368,41.923033692,LINCOLN PARK
12140,871975,-87.709568969,41.930153657,LOGAN SQUARE
12141,872153,-87.67607883,41.961603816,LINCOLN SQUARE
12142,872175,-87.649415211,41.940032781,LAKE VIEW
12143,872203,-87.686829683,41.866493817,"LITTLE ITALY, UIC"
12144,872222,-87.674320837,41.954323838,NORTH CENTER
12145,872297,-87.664065591,41.943461566,LAKE VIEW
12146,872362,-87.741645644,41.789329323,MIDWAY AIRPORT
12147,872477,-87.649176566,41.941696341,LAKE VIEW
12148,872603,-87.64952321,41.943659495,LAKE VIEW
12149,872609,-87.649286912,41.945572669,LAKE VIEW
12150,872627,-87.677301195,41.899503896,UKRAINIAN VILLAGE AND EAST VILLAGE
12151,872676,-87.622250042,41.884167384,MILLENIUM PARK
12152,872831,-87.626387117,41.898710516,
12153,872944,-87.665640884,42.009374088,ROGERS PARK
12154,873188,-87.675657558,41.83146662,"BRIGHTON PARK,MCKINLEY PARK"
12155,873193,-87.636589107,41.880717575,LOOP
12156,873205,-87.657310954,41.98378038,EDGEWATER
12157,873224,-87.806767944,41.942680787,DUNNING
12158,873294,-87.656819405,41.869524182,"LITTLE ITALY, UIC"
12159,873304,-87.622872332,41.893613919,
12160,873361,-87.666913106,41.880318779,UNITED CENTER
12161,873416,-87.708744818,41.929744188,LOGAN SQUARE
12162,873441,-87.745327672,41.967944262,"IRVING PARK,AVONDALE"
12163,873529,-87.804534636,41.923853045,"MONTCLARE, GALEWOOD"
12164,873609,-87.743003421,41.807533457,MIDWAY AIRPORT
12165,873658,-87.67913255,41.971856201,LINCOLN SQUARE
12166,873752,-87.679283872,41.976988998,LINCOLN SQUARE
12167,873772,-87.687485554,41.859231663,LOWER WEST SIDE
12168,873826,-87.692834057,41.981866037,LINCOLN SQUARE
12169,873844,-87.629610541,41.895773515,RUSH & DIVISION
12170,873884,-87.729058851,41.917024471,"BELMONT CRAIGIN,HERMOSA"
12171,873916,-87.816227484,41.945016727,DUNNING
12172,873948,-87.632547742,41.895815087,RIVER NORTH
12173,873957,-87.651182688,41.833618869,BRIDGEPORT
12174,874055,-87.666849361,41.877924584,UNITED CENTER
12175,874077,-87.633377661,41.852942745,"ARMOUR SQUARE,CHINATOWN"
12176,874096,-87.68697066,41.894997299,"WICKER PARK,WEST TOWN"
12177,874149,-87.631201009,41.880582266,LOOP
12178,874377,-87.642849948,41.893991884,RIVER NORTH
12179,874387,-87.687832201,41.889435746,"WICKER PARK,WEST TOWN"
12180,874442,-87.646297112,41.845044714,BRIDGEPORT
12181,874600,-87.716263848,41.981249671,"NORTH PARK,ALBANY PARK"
12182,874606,-87.689371316,41.895825283,UKRAINIAN VILLAGE AND EAST VILLAGE
12183,874807,-87.638887444,41.881664289,WEST LOOP
12184,874813,-87.629421739,41.885855996,LOOP
12185,874987,-87.590843539,41.787969891,HYDE PARK
12186,875036,-87.637216392,41.884525461,LOOP
12187,875051,-87.677755184,41.903072506,UKRAINIAN VILLAGE AND EAST VILLAGE
12188,875113,-87.72332836,41.938623091,"IRVING PARK,AVONDALE"
12189,875126,-87.686228363,41.965328383,LINCOLN SQUARE
12190,875259,-87.647385994,41.877721138,GREEKTOWN
12191,875451,,,BRONZEVILLE
12192,875474,-87.620520448,41.894905816,
12193,875620,-87.654377246,41.943986057,LAKE VIEW
12194,875688,-87.628242738,41.892501167,RIVER NORTH
12195,875693,-87.682067929,41.895715043,"WICKER PARK,WEST TOWN"
12196,875694,-87.664427637,41.793591294,ENGLEWOOD
12197,875805,-87.670532173,41.706454243,BEVERLY
12198,875813,-87.632303735,41.885822048,LOOP
12199,875904,-87.636589107,41.880717575,LOOP
12200,875911,-87.625935647,41.884387319,LOOP
12201,875968,-87.688798318,41.997374685,WEST RIDGE
12202,875969,-87.690481552,41.895815261,UKRAINIAN VILLAGE AND EAST VILLAGE
12203,875996,-87.627948771,41.883108627,LOOP
12204,876082,-87.63318903,41.878014487,LOOP
12205,876116,-87.692482755,41.998058196,WEST RIDGE
12206,876153,-87.736600263,41.965825031,"NORTH PARK,ALBANY PARK"
12207,876251,-87.629383226,41.87556911,LOOP
12208,876299,-87.672897498,42.018448149,ROGERS PARK
12209,876342,-87.669129606,41.903429063,"WICKER PARK,WEST TOWN"
12210,876386,-87.613188896,41.783819303,WOODLAWN
12211,876570,-87.716321598,41.960979923,"IRVING PARK,AVONDALE"
12212,876571,-87.727668257,41.844101293,LITTLE VILLAGE
12213,876658,-87.74231826,41.924402342,"BELMONT CRAGIN,HERMOSA"
12214,876668,-87.660894217,41.918931424,LINCOLN PARK
12215,876755,-87.678514433,41.943325138,NORTH CENTER
12216,876759,-87.644198417,41.938435181,LAKE VIEW
12217,876914,-87.629922583,41.896720932,RUSH & DIVISION
12218,876950,-87.667068678,41.714,BEVERLY
12219,877069,-87.623980519,41.900118457,STREETERVILLE
12220,877090,-87.665035903,41.808713319,BACK OF THE YARDS
12221,877105,-87.634729782,41.906926209,OLD TOWN
12222,877136,-87.763147176,41.970758728,JEFFERSON PARK
12223,877174,-87.624272468,41.900801649,STREETERVILLE
12224,877269,-87.64868497,41.918943199,LINCOLN PARK
12225,877322,-87.695481429,41.921614362,LOGAN SQUARE
12226,877335,-87.773659845,41.982350141,JEFFERSON PARK
12227,877336,-87.625850989,41.883111687,LOOP
12228,877426,-87.619716192,41.816478234,BRONZEVILLE
12229,877617,-87.680951849,41.680602777,"MOUNT GREENWOOD,MORGAN PARK"
12230,877618,-87.756098697,41.926828817,"BELMONT CRAGIN,HERMOSA"
12231,877643,-87.650773391,41.939856704,LAKE VIEW
12232,877754,-87.625953992,41.8673211,NEAR SOUTH SIDE
12233,877788,-87.629211595,41.87988544,LOOP
12234,877812,-87.673897437,41.87095119,"LITTLE ITALY, UIC"
12235,877824,-87.686937189,41.966413088,LINCOLN SQUARE
12236,877847,-87.711574451,41.993111793,"NORTH PARK,ALBANY PARK"
12237,877900,-87.641268696,41.927168968,LINCOLN PARK
12238,877926,-87.625164692,41.898261619,
12239,878300,-87.812280307,41.952540149,DUNNING
12240,878330,-87.657310954,41.98378038,EDGEWATER
12241,878343,-87.622247991,41.884632076,LOOP
12242,878432,-87.631917656,41.910485869,OLD TOWN
12243,878565,-87.637024697,41.920148393,LINCOLN PARK
12244,878590,-87.657310954,41.98378038,EDGEWATER
12245,878752,-87.710782676,41.968540487,"NORTH PARK,ALBANY PARK"
12246,878782,-87.640337686,41.933000987,LAKE VIEW
12247,878859,-87.664565129,41.921581373,LINCOLN PARK
12248,878933,-87.692834057,41.981866037,LINCOLN SQUARE
12249,878992,-87.663780968,41.869195016,"LITTLE ITALY, UIC"
12250,879071,-87.651954819,41.874243182,"LITTLE ITALY, UIC"
12251,879082,-87.648669094,41.918492138,LINCOLN PARK
12252,879200,-87.647385994,41.877721138,GREEKTOWN
12253,879282,-87.647493345,41.89175404,"WICKER PARK,WEST TOWN"
12254,879318,-87.625850989,41.883111687,LOOP
12255,879478,-87.633377661,41.852942745,"ARMOUR SQUARE,CHINATOWN"
12256,879533,-87.642849948,41.893991884,RIVER NORTH
12257,879796,-87.629222363,41.880784005,LOOP
12258,879801,-87.753808217,41.924249422,"BELMONT CRAGIN,HERMOSA"
12259,879802,-87.644399047,41.922477913,LINCOLN PARK
12260,879814,-87.626728956,41.897651538,RUSH & DIVISION
12261,879826,-87.687738508,41.923199893,LOGAN SQUARE
12262,879828,-87.622612699,41.884628445,LOOP
12263,879931,-87.665428475,42.007809023,ROGERS PARK
12264,879970,-87.632430428,41.879109939,LOOP
12265,879977,-87.63404516,41.838315686,"ARMOUR SQUARE,CHINATOWN"
12266,880026,-87.649097513,41.930906698,SHEFFIELD & DEPAUL
12267,880292,-87.622872332,41.893613919,
12268,880333,-87.640333624,41.904472544,OLD TOWN
12269,880394,-87.629997486,41.884590839,LOOP
12270,880397,-87.624483273,41.878937382,LOOP
12271,880430,-87.655302451,41.94711896,WRIGLEYVILLE
12272,880452,-87.688216784,42.019407874,WEST RIDGE
12273,880521,-87.621986906,41.899351735,
12274,880614,-87.629610541,41.895773515,RUSH & DIVISION
12275,880630,-87.644320975,41.942258246,LAKE VIEW
12276,880693,-87.677755184,41.903072506,UKRAINIAN VILLAGE AND EAST VILLAGE
12277,880701,-87.806767944,41.942680787,DUNNING
12278,880738,-87.628503064,41.902171928,RUSH & DIVISION
12279,880943,-87.692834057,41.981866037,LINCOLN SQUARE
12280,880999,-87.668819145,41.950903103,LAKE VIEW
12281,881075,-87.622247991,41.884632076,LOOP
12282,881084,-87.766468601,41.941894444,PORTAGE PARK
12283,881119,-87.677515948,41.910278011,"WICKER PARK,WEST TOWN"
